Year,Month,Day,Hour,temperature_f,wind_speed_mph,wind_bearing_deg,relative_humidity,visibility_miles_max_10,pressure_mb,Value
2014,4,21,8,60.09,3.25,28,0.4,5.71,1018.09,45
2014,4,21,9,68.23,7,10,0.27,3.1,NA,44
2014,4,21,10,72,NA,NA,0.17,4.4,NA,39
2014,4,21,11,71.53,3.23,12,0.17,9.88,1017.72,23
2014,4,21,12,75,4,80,0.15,NA,NA,26
2014,4,21,13,76.77,4,310,0.16,NA,NA,24
2014,4,21,14,75.5,6.53,8,0.16,10,1015.24,25
2014,4,21,15,77,4,300,0.16,NA,NA,30
2014,4,21,16,75,NA,NA,0.17,NA,NA,44
2014,4,21,17,73.44,7.94,233,0.18,9.88,1013.79,30
2014,4,21,18,72.65,9.17,217,0.2,NA,NA,32
2014,4,21,19,68,4.31,174,0.27,5,NA,36
2014,4,21,20,67.28,4.84,247,0.26,8.33,1014.98,43
2014,4,21,21,67.77,7,210,0.29,4.4,NA,66
2014,4,21,22,59.82,13,260,0.44,3.8,NA,68
2014,4,21,23,56.05,2.87,237,0.54,3.94,1015.6,73
2014,4,22,0,53.29,3.25,146,0.59,NA,NA,90
2014,4,22,1,53.41,7,280,0.55,5,NA,106
2014,4,22,2,49.49,3.46,345,0.57,3.67,1016.12,102
2014,4,22,3,49.52,1.51,346,0.65,5,NA,66
2014,4,22,4,47.52,1.53,302,0.7,3.8,NA,65
2014,4,22,5,46.24,2.67,331,0.63,2.83,1015.96,52
2014,4,22,6,48.82,3.1,3,0.64,2.5,NA,68
2014,4,22,7,59.23,3.07,358,0.44,1.9,NA,104
2014,4,22,8,62.13,4.08,332,0.37,7.3,1016.03,84
2014,4,22,9,71.53,NA,NA,0.24,1.9,NA,42
2014,4,22,10,72,NA,NA,0.24,2.2,NA,36
2014,4,22,11,74.66,6.43,200,0.23,6.93,1015.22,56
2014,4,22,12,79,NA,NA,0.19,3.1,NA,51
2014,4,22,13,80.77,NA,NA,0.17,6.2,NA,170
2014,4,22,14,79.5,9.23,240,0.16,7.39,1011.84,87
2014,4,22,15,81,NA,NA,0.19,6.2,NA,55
2014,4,22,16,81,16,190,0.19,6.2,NA,107
2014,4,22,17,77.98,11.68,226,0.19,8.24,1009.63,105
2014,4,22,18,75.23,13,200,0.25,NA,NA,66
2014,4,22,19,73,12.29,201,0.32,NA,NA,73
2014,4,22,20,71.48,9.65,213,0.34,7.2,1010.6,76
2014,4,22,21,72,7.18,213,0.35,NA,NA,60
2014,4,22,22,70,9,230,0.39,5,NA,64
2014,4,22,23,68,8.97,195,0.46,4.93,1011.2,73
2014,4,23,0,66.23,8.47,178,0.52,3.1,NA,81
2014,4,23,1,64.23,11,180,0.57,2.8,NA,88
2014,4,23,2,62.23,6.67,173,0.59,4.67,1010.98,98
2014,4,23,3,63,6.91,167,0.63,1.6,NA,99
2014,4,23,4,61,6.62,159,0.72,1.2,NA,99
2014,4,23,5,57.23,3.57,167,0.74,3.54,1010.96,108
2014,4,23,6,59.23,6.91,147,0.78,2.05,NA,129
2014,4,23,7,63,4.16,143,0.72,2.07,NA,136
2014,4,23,8,62.18,5.44,158,0.67,3.16,1011.93,151
2014,4,23,9,68,NA,NA,0.63,1.89,NA,162
2014,4,23,10,68.47,13,190,0.62,1.94,NA,164
2014,4,23,11,71.88,7.31,173,0.51,3.34,1010.88,174
2014,4,23,12,73.23,NA,NA,0.52,2.09,NA,185
2014,4,23,13,75.23,18,200,0.49,2.31,NA,168
2014,4,23,14,76.91,8.86,183,0.4,4.16,1008.25,154
2014,4,23,15,77,12.92,202,0.42,2.72,NA,143
2014,4,23,16,77,13,210,0.41,2.92,NA,139
2014,4,23,17,73.89,13.26,190,0.43,3.41,1007.08,126
2014,4,23,18,74.77,11.56,202,0.45,3.87,NA,98
2014,4,23,19,72.88,12.31,264,0.47,5.99,NA,101
2014,4,23,20,65.84,2.82,186,0.6,6.26,1009.62,71
2014,4,23,21,66.23,9,130,0.52,3.8,NA,73
2014,4,23,22,66.23,9,120,0.52,3.1,NA,80
2014,4,23,23,64,6.63,136,0.6,3.68,1011.8,82
2014,4,24,0,65.77,8.5,154,0.61,2.5,NA,76
2014,4,24,1,64,8.39,155,0.64,4.67,NA,84
2014,4,24,2,60.18,5.92,179,0.71,4.9,1012.54,89
2014,4,24,3,61,3.94,163,0.71,3.61,NA,91
2014,4,24,4,61,4.19,167,0.7,3.61,NA,96
2014,4,24,5,59.35,2.35,145,0.72,3.23,1012.86,107
2014,4,24,6,61.23,4,150,0.7,2.46,NA,109
2014,4,24,7,63.12,7,150,0.65,2.24,NA,112
2014,4,24,8,63.14,6.42,163,0.64,2.83,1014.6,119
2014,4,24,9,64.94,13,210,0.61,2.72,NA,122
2014,4,24,10,66.82,13,230,0.58,2.79,NA,125
2014,4,24,11,70.08,3.61,183,0.52,3.68,1015.22,121
2014,4,24,12,70.82,NA,NA,0.54,2.86,NA,128
2014,4,24,13,73.7,NA,NA,0.5,2.5,NA,135
2014,4,24,14,75.28,4.26,208,0.45,3.61,1013.51,136
2014,4,24,15,77.47,NA,NA,0.43,2.8,NA,121
2014,4,24,16,77,11.21,184,0.43,3.06,NA,117
2014,4,24,17,75.81,10.57,177,0.44,3.9,1012.47,105
2014,4,24,18,74.65,7.32,185,0.44,4.33,NA,100
2014,4,24,19,72.41,11,150,0.5,4.4,NA,117
2014,4,24,20,67.29,3.74,161,0.59,4.53,1014.62,118
2014,4,24,21,65.77,7,160,0.64,4.47,NA,121
2014,4,24,22,65.77,7.18,123,0.56,4.4,NA,140
2014,4,24,23,63.88,6.63,126,0.61,4.47,1016.1,139
2014,4,25,0,62.77,3.79,126,0.6,4.47,NA,136
2014,4,25,1,63,3.76,112,0.58,4.47,NA,143
2014,4,25,2,59.38,1.39,161,0.66,3.9,1015.69,155
2014,4,25,3,59.23,4,180,0.66,3.94,NA,141
2014,4,25,4,57.23,1.59,85,0.71,3.94,NA,110
2014,4,25,5,54.98,1.02,89,0.73,3.73,1016.14,118
2014,4,25,6,55.7,1.82,87,0.81,3.18,NA,124
2014,4,25,7,63.12,3.74,88,0.57,3.18,NA,135
2014,4,25,8,64.82,2.02,66,0.54,3.01,1017.53,156
2014,4,25,9,70.59,4,200,0.47,2.99,NA,163
2014,4,25,10,73.47,2,340,0.46,2.99,NA,167
2014,4,25,11,73.33,0.6,322,0.41,3.34,1017.78,169
2014,4,25,12,77.47,4,180,0.38,3.18,NA,177
2014,4,25,13,79,9,130,0.35,3.06,NA,131
2014,4,25,14,76.5,5.61,227,0.32,4.28,1016.06,102
2014,4,25,15,78.77,16,140,0.3,5,NA,90
2014,4,25,16,78.53,16,130,0.29,5,NA,96
2014,4,25,17,71.19,7.65,263,0.39,5.73,1015.21,112
2014,4,25,18,70.23,10.36,285,0.44,3.8,NA,101
2014,4,25,19,70,9.64,318,0.44,3.8,NA,101
2014,4,25,20,63.61,10.22,305,0.56,4.91,1016.82,104
2014,4,25,21,64.7,15.69,317,0.56,6.2,NA,92
2014,4,25,22,58.52,16.06,327,0.79,4.61,NA,55
2014,4,25,23,55.94,10.52,335,0.88,4.08,1018.9,27
2014,4,26,0,54.35,7.63,356,0.93,3.8,NA,30
2014,4,26,1,54.12,8.81,31,0.82,6.06,NA,27
2014,4,26,2,51.57,7.05,356,0.84,7.22,1019.19,21
2014,4,26,3,52.35,9.61,14,0.86,6.2,NA,25
2014,4,26,4,52.35,12.77,10,0.81,6.2,NA,23
2014,4,26,5,50.29,10.67,9,0.8,6.89,1019.98,28
2014,4,26,6,54,9.22,1,0.74,6.2,NA,29
2014,4,26,7,54.65,4.91,9,0.72,6.2,NA,31
2014,4,26,8,54.58,6.18,11,0.75,7.07,1021.71,38
2014,4,26,9,61.71,16,40,0.56,6.2,NA,39
2014,4,26,10,64.36,13,40,0.49,6.2,NA,61
2014,4,26,11,63.79,4.95,25,0.38,9.29,1021.43,42
2014,4,26,12,68.13,11,50,0.36,5,NA,47
2014,4,26,13,70.01,9,40,0.32,3.8,NA,52
2014,4,26,14,67.76,2.09,27,0.34,9.57,1020.4,47
2014,4,26,15,70.24,9,50,0.31,5,NA,42
2014,4,26,16,70.48,9,50,0.39,5,NA,48
2014,4,26,17,64.87,4.48,141,0.5,9.02,1019.28,52
2014,4,26,18,63.18,8.31,148,0.56,2.5,NA,48
2014,4,26,19,60.53,6.49,137,0.62,1.9,NA,59
2014,4,26,20,58.62,5.04,138,0.63,8.23,1020.34,48
2014,4,26,21,57,3.36,147,0.73,1.9,NA,35
2014,4,26,22,56.77,3.07,172,0.79,1.2,NA,41
2014,4,26,23,54.88,0.47,350,0.84,4.52,1021.5,36
2014,4,27,0,54.12,1.86,83,0.87,0.9,NA,41
2014,4,27,1,52.35,2.19,49,0.87,0.8,NA,49
2014,4,27,2,50.51,1.99,49,0.82,3.83,1021.07,59
2014,4,27,3,50.47,3.9,354,0.93,0.7,NA,72
2014,4,27,4,50.47,6.43,354,0.93,0.8,NA,80
2014,4,27,5,47.32,4.93,354,0.87,3.35,1020.68,58
2014,4,27,6,52.35,8.41,0,0.87,0.6,NA,46
2014,4,27,7,57,8.41,350,0.79,0.6,NA,54
2014,4,27,8,60.53,7.82,11,0.51,5.93,1021.64,43
2014,4,27,9,67.53,12.53,10,0.36,2.5,NA,35
2014,4,27,10,71.3,13,50,0.29,3.1,NA,39
2014,4,27,11,70.06,8.64,48,0.29,9.28,1021.42,20
2014,4,27,12,74.18,16,70,0.24,3.8,NA,78
2014,4,27,13,74.18,13,90,0.21,4.4,NA,72
2014,4,27,14,73.28,5.58,105,0.24,9.23,1019.4,84
2014,4,27,15,74.41,13,120,0.2,NA,NA,55
2014,4,27,16,74.18,11,120,0.23,NA,NA,77
2014,4,27,17,71,8.33,138,0.3,10,1018.23,135
2014,4,27,18,69.18,8.87,167,0.33,NA,NA,76
2014,4,27,19,66.95,8.67,187,0.39,NA,NA,75
2014,4,27,20,64.18,5.66,181,0.4,6.05,1019.96,98
2014,4,27,21,63.18,6.65,140,0.53,NA,NA,116
2014,4,27,22,60.3,6.36,141,0.63,4.4,NA,106
2014,4,27,23,60.53,7.73,161,0.58,4.71,1022,48
2014,4,28,0,58.53,3.36,147,0.62,2.5,NA,37
2014,4,28,1,55,1.74,62,0.72,3.1,NA,39
2014,4,28,2,53.23,1.59,54,0.7,6.95,1021.74,38
2014,4,28,3,52.23,1.81,54,0.8,2.5,NA,64
2014,4,28,4,52,7,340,0.8,2.2,NA,73
2014,4,28,5,49.61,3.25,357,0.81,4.97,1021.51,73
2014,4,28,6,54.12,6.55,357,0.79,4.63,NA,80
2014,4,28,7,61,6.99,359,0.62,4.78,NA,86
2014,4,28,8,62.01,6.1,348,0.54,5.31,1021.96,106
2014,4,28,9,69.77,11,350,0.41,5,NA,132
2014,4,28,10,71.77,NA,NA,0.37,5,NA,101
2014,4,28,11,74.4,3.33,43,0.25,6.33,1020.5,68
2014,4,28,12,78.3,NA,NA,0.2,NA,NA,51
2014,4,28,13,78.53,2,60,0.18,NA,NA,47
2014,4,28,14,77.21,4.87,267,0.2,8.24,1017.82,41
2014,4,28,15,78.53,NA,NA,0.2,NA,NA,42
2014,4,28,16,78.3,13,160,0.18,NA,NA,49
2014,4,28,17,75.34,5.92,183,0.22,7.81,1015.47,58
2014,4,28,18,72.41,10.75,181,0.25,NA,NA,63
2014,4,28,19,67.77,8.67,183,0.31,NA,NA,67
2014,4,28,20,68,4.13,180,0.31,6.47,1015.78,72
2014,4,28,21,63.12,9,210,0.46,NA,NA,105
2014,4,28,22,59.47,1.66,115,0.58,NA,NA,86
2014,4,28,23,57.23,1.74,98,0.63,4.4,1016.3,81
2014,4,29,0,58.53,6.28,94,0.59,3.1,NA,92
2014,4,29,1,56.65,3.79,106,0.58,2.5,NA,93
2014,4,29,2,55.71,2.84,91,0.53,4.96,1016.11,105
2014,4,29,3,56.65,2,200,0.55,3.1,NA,94
2014,4,29,4,54,1.7,77,0.6,3.8,NA,91
2014,4,29,5,49.78,1.14,48,0.72,4.64,1015.53,83
2014,4,29,6,54.12,0.23,170,0.71,2.5,NA,96
2014,4,29,7,61.23,2,200,0.48,1.9,NA,113
2014,4,29,8,62.65,0.85,10,0.43,4.84,1015.94,121
2014,4,29,9,68.47,NA,NA,0.37,4.4,NA,136
2014,4,29,10,70.35,NA,NA,0.35,4.4,NA,132
2014,4,29,11,72.84,2.74,191,0.31,7.08,1014.6,133
2014,4,29,12,77.23,NA,NA,0.28,5,NA,136
2014,4,29,13,79.23,NA,NA,0.26,4.4,NA,111
2014,4,29,14,80.27,5.58,187,0.23,6.05,1011.3,106
2014,4,29,15,81,4,280,0.21,4.4,NA,104
2014,4,29,16,81,9,180,0.2,4.4,NA,98
2014,4,29,17,78.59,7.7,199,0.22,6.9,1009.24,99
2014,4,29,18,77,8.19,193,0.29,NA,NA,90
2014,4,29,19,73,8.67,193,0.36,NA,NA,95
2014,4,29,20,71.24,7.68,191,0.37,5.26,1010.22,105
2014,4,29,21,70.23,7,250,0.41,NA,NA,99
2014,4,29,22,66.47,4,230,0.5,5,NA,102
2014,4,29,23,67.77,6.62,191,0.45,5,1010.8,103
2014,4,30,0,64.23,1.82,157,0.55,5,NA,89
2014,4,30,1,63.35,3.48,153,0.57,4.93,NA,89
2014,4,30,2,57.35,1.87,80,0.66,4.79,1010.26,94
2014,4,30,3,57.82,7,240,0.69,4.33,NA,97
2014,4,30,4,55.94,0.97,42,0.73,4.33,NA,100
2014,4,30,5,54.84,0.99,87,0.71,4.1,1009.83,111
2014,4,30,6,56.05,1.34,43,0.79,3.1,NA,115
2014,4,30,7,63.35,2,40,0.61,3.1,NA,146
2014,4,30,8,64.88,2.26,248,0.53,3.56,1010.91,156
2014,4,30,9,70.35,NA,NA,0.52,3.8,NA,221
2014,4,30,10,73.47,7,240,0.43,3.94,NA,170
2014,4,30,11,76.54,3.9,194,0.38,4.73,1010.05,135
2014,4,30,12,80.77,NA,NA,0.31,3.94,NA,98
2014,4,30,13,81,NA,NA,0.31,4.4,NA,86
2014,4,30,14,82.07,8.08,210,0.25,6.05,1007.62,81
2014,4,30,15,82,NA,NA,0.3,5,NA,79
2014,4,30,16,82,11,200,0.3,5,NA,153
2014,4,30,17,80.98,9.93,203,0.26,7.32,1006.1,119
2014,4,30,18,77.23,9.22,191,0.32,NA,NA,94
2014,4,30,19,73.23,4.48,177,0.4,NA,NA,91
2014,4,30,20,72.69,7.86,189,0.4,6.12,1007.25,90
2014,4,30,21,72.12,7.18,193,0.45,NA,NA,90
2014,4,30,22,70.23,7.02,176,0.48,NA,NA,87
2014,4,30,23,68.23,8.35,182,0.56,4.4,1008,94
2014,5,1,0,68,6.43,154,0.56,NA,NA,97
2014,5,1,1,64.47,6.36,144,0.68,5,NA,107
2014,5,1,2,63.09,3.91,143,0.66,3.36,1007.71,112
2014,5,1,3,63.12,3.89,151,0.72,3.8,NA,152
2014,5,1,4,61.23,1.9,134,0.75,5.31,NA,129
2014,5,1,5,58.04,2.1,163,0.77,2.71,1007.8,135
2014,5,1,6,63.12,3.56,108,0.72,2.09,NA,135
2014,5,1,7,66.23,6.12,134,0.7,2.06,NA,150
2014,5,1,8,66.83,4.99,165,0.67,2.51,1008.99,162
2014,5,1,9,72.35,11,200,0.62,1.99,NA,155
2014,5,1,10,73.7,11,200,0.59,2.39,NA,143
2014,5,1,11,78.1,8.96,190,0.47,3.29,1007.79,144
2014,5,1,12,79.35,10.75,191,0.47,3.32,NA,158
2014,5,1,13,79.59,11,180,0.47,3.32,NA,202
2014,5,1,14,80.86,10.49,175,0.4,4.41,1004.84,143
2014,5,1,15,81.35,11.15,183,0.42,3.8,NA,147
2014,5,1,16,81.12,13,210,0.39,3.8,NA,136
2014,5,1,17,72.29,17.47,292,0.33,6.18,1005.9,130
2014,5,1,18,65.99,11,320,0.53,6.2,NA,68
2014,5,1,19,69.29,17.68,297,0.32,6.2,NA,113
2014,5,1,20,62.9,20.89,304,0.45,6.68,1009.83,54
2014,5,1,21,62.77,26.83,322,0.4,6.2,NA,51
2014,5,1,22,58.53,17.96,314,0.49,5.84,NA,48
2014,5,1,23,58.77,19.65,332,0.46,6.06,1012.2,47
2014,5,2,0,58.77,24.61,321,0.41,NA,NA,44
2014,5,2,1,57,24.96,321,0.41,NA,NA,34
2014,5,2,2,54.92,20.11,320,0.43,10,1012.64,28
2014,5,2,3,55,19.97,321,0.39,NA,NA,34
2014,5,2,4,55,19.97,329,0.38,NA,NA,34
2014,5,2,5,53.03,17.75,319,0.39,10,1014.1,25
2014,5,2,6,55.23,21.53,320,0.35,NA,NA,26
2014,5,2,7,57,25.23,320,0.29,NA,NA,39
2014,5,2,8,56.3,23.18,320,0.28,10,1016.9,52
2014,5,2,9,63.88,25.47,340,0.16,NA,NA,54
2014,5,2,10,67.53,29,350,0.16,NA,NA,50
2014,5,2,11,65.43,14.04,320,0.17,10,1018.16,50
2014,5,2,12,69.77,22,340,0.14,NA,NA,60
2014,5,2,13,72.41,20,350,0.14,NA,NA,59
2014,5,2,14,69.99,8.75,205,0.16,10,1015.82,49
2014,5,2,15,72,18,300,0.18,NA,NA,37
2014,5,2,16,70.23,22,290,0.2,6.2,NA,32
2014,5,2,17,62.92,26.89,278,0.36,7.22,1016.65,24
2014,5,2,18,63.59,16,300,0.34,6.2,NA,17
2014,5,2,19,61.82,11.41,333,0.37,NA,NA,21
2014,5,2,20,57.38,3.74,2,0.44,10,1018.44,27
2014,5,2,21,59.47,4,290,0.42,NA,NA,27
2014,5,2,22,61.23,4,250,0.35,NA,NA,42
2014,5,2,23,54.82,1.99,268,0.54,9.4,1018,42
2014,5,3,0,52.82,4,220,0.63,NA,NA,55
2014,5,3,1,50.82,2.15,168,0.68,NA,NA,48
2014,5,3,2,49.13,0.3,132,0.68,8.66,1016.82,40
2014,5,3,3,49.52,0.95,70,0.71,NA,NA,42
2014,5,3,4,49.52,9,250,0.71,NA,NA,39
2014,5,3,5,46.83,0.7,58,0.73,8.66,1015.1,64
2014,5,3,6,51.29,7,240,0.72,NA,NA,88
2014,5,3,7,56.05,NA,NA,0.6,NA,NA,104
2014,5,3,8,59.89,4.77,234,0.46,8.24,1013.69,122
2014,5,3,9,66.47,18,230,0.36,NA,NA,167
2014,5,3,10,70.23,16,240,0.3,NA,NA,116
2014,5,3,11,71.6,14.34,192,0.25,7.68,1009.56,121
2014,5,3,12,77,20,180,0.18,NA,NA,113
2014,5,3,13,73.7,20,250,0.2,6.2,NA,90
2014,5,3,14,71.07,12.94,257,0.26,6.77,1009.03,59
2014,5,3,15,75.23,20.56,295,0.17,6.2,NA,66
2014,5,3,16,73,22,290,0.15,6.2,NA,95
2014,5,3,17,68.77,25.58,305,0.17,7.28,1009.14,104
2014,5,3,18,68.23,31,320,0.13,6.2,NA,117
2014,5,3,19,64.47,24.13,303,0.15,6.2,NA,96
2014,5,3,20,59.28,25.38,309,0.21,3.82,1014.28,50
2014,5,3,21,59.23,24.23,306,0.2,NA,NA,50
2014,5,3,22,57.23,26.96,311,0.23,NA,NA,48
2014,5,3,23,55.23,28.18,320,0.28,10,1017.6,52
2014,5,4,0,54.12,26.77,320,0.27,NA,NA,39
2014,5,4,1,52.23,21.73,311,0.29,NA,NA,35
2014,5,4,2,48.61,16.67,311,0.33,10,1018.02,50
2014,5,4,3,50.23,13.7,303,0.28,NA,NA,38
2014,5,4,4,50.23,17.75,285,0.31,NA,NA,41
2014,5,4,5,47.87,15.43,296,0.33,10,1018.01,46
2014,5,4,6,50.23,12.98,291,0.31,NA,NA,51
2014,5,4,7,54,17.89,292,0.24,NA,NA,51
2014,5,4,8,55.82,21.16,322,0.16,10,1017.91,59
2014,5,4,9,59,21.77,320,0.14,NA,NA,57
2014,5,4,10,62.77,28.49,321,0.11,NA,NA,56
2014,5,4,11,60.8,27.96,330,0.11,8.66,1017.62,46
2014,5,4,12,63.88,29,350,0.1,NA,NA,50
2014,5,4,13,64,26.15,319,0.12,6.2,NA,52
2014,5,4,14,61.92,28.12,322,0.12,9.67,1017.38,49
2014,5,4,15,65.65,26.77,330,0.11,6.2,NA,43
2014,5,4,16,63.88,24.61,329,0.11,6.2,NA,43
2014,5,4,17,61.12,17.64,333,0.13,9.67,1017.6,32
2014,5,4,18,61,18.11,323,0.13,6.2,NA,26
2014,5,4,19,59,12.7,338,0.15,NA,NA,31
2014,5,4,20,56.4,8.37,327,0.19,10,1018.77,32
2014,5,4,21,52.59,3.56,12,0.27,NA,NA,46
2014,5,4,22,50.82,4,250,0.27,NA,NA,98
2014,5,4,23,55,3.19,115,0.3,5.6,1019.1,67
2014,5,5,0,46.7,6.07,18,0.39,5,NA,82
2014,5,5,1,46.05,2,260,0.39,5,NA,65
2014,5,5,2,44.05,3.34,336,0.46,5.13,1018.34,85
2014,5,5,3,42.64,2.06,329,0.55,NA,NA,63
2014,5,5,4,46.05,4,270,0.42,NA,NA,48
2014,5,5,5,41.57,5.9,356,0.52,9.18,1018.92,36
2014,5,5,6,48.47,7.18,7,0.44,4.4,NA,44
2014,5,5,7,55,9.08,354,0.26,NA,NA,49
2014,5,5,8,56.44,10.28,353,0.22,10,1020.59,35
2014,5,5,9,62.77,10.26,352,0.15,NA,NA,39
2014,5,5,10,63,18,340,0.15,NA,NA,52
2014,5,5,11,61.66,5.17,351,0.16,10,1019.74,31
2014,5,5,12,65.77,13,340,0.14,NA,NA,39
2014,5,5,13,71.06,NA,NA,0.11,NA,NA,36
2014,5,5,14,66.43,5.57,244,0.12,10,1016.72,33
2014,5,5,15,69.53,NA,NA,0.12,NA,NA,33
2014,5,5,16,69.53,11.25,210,0.12,NA,NA,38
2014,5,5,17,67.03,7.34,195,0.14,10,1014.57,32
2014,5,5,18,63.65,13.33,169,0.21,NA,NA,39
2014,5,5,19,60.77,7.45,168,0.24,NA,NA,38
2014,5,5,20,58.51,5.8,140,0.26,9.5,1015.16,34
2014,5,5,21,56.77,8.59,134,0.3,NA,NA,50
2014,5,5,22,54.88,4.35,160,0.35,NA,NA,59
2014,5,5,23,52.59,4.57,198,0.42,9.4,1015.1,59
2014,5,6,0,52.59,3.32,101,0.42,NA,NA,56
2014,5,6,1,52.35,6.09,100,0.48,5,NA,63
2014,5,6,2,49.72,3.42,116,0.49,8.35,1013.46,72
2014,5,6,3,52.23,2.38,115,0.5,NA,NA,71
2014,5,6,4,50.47,7,150,0.53,NA,NA,75
2014,5,6,5,47.84,1.29,124,0.54,7.32,1012.32,71
2014,5,6,6,52.82,11,200,0.49,NA,NA,61
2014,5,6,7,57.23,2.34,331,0.42,NA,NA,93
2014,5,6,8,57.08,0.95,309,0.4,6.94,1011.31,97
2014,5,6,9,61.23,NA,NA,0.42,5.6,NA,110
2014,5,6,10,64.23,7,250,0.38,5,NA,95
2014,5,6,11,65.54,4.24,52,0.35,6.06,1009.4,103
2014,5,6,12,68.47,7,300,0.37,4.86,NA,123
2014,5,6,13,70.35,4,300,0.32,4.4,NA,138
2014,5,6,14,69.01,5.85,51,0.33,5.9,1006.13,111
2014,5,6,15,70,11,50,0.35,3.1,NA,110
2014,5,6,16,68.23,4.47,127,0.4,3.1,NA,108
2014,5,6,17,68.05,5.34,100,0.37,5.4,1003.84,106
2014,5,6,18,66.23,9,110,0.43,4.78,NA,108
2014,5,6,19,63.35,1.39,27,0.51,4.74,NA,120
2014,5,6,20,63.05,5.4,59,0.5,4.72,1004.16,154
2014,5,6,21,63.12,4,90,0.54,3.68,NA,134
2014,5,6,22,62.39,7,113,0.56,3.57,NA,133
2014,5,6,23,61,9.17,117,0.6,3.58,NA,124
2014,5,7,0,55.7,3.86,26,0.73,3.58,NA,126
2014,5,7,1,55.7,4,90,0.76,3.58,NA,127
2014,5,7,2,54.02,1.59,77,0.71,4.32,1002.89,132
2014,5,7,3,54.59,1.36,36,0.74,3.68,NA,132
2014,5,7,4,52.82,2.19,56,0.79,3.68,NA,135
2014,5,7,5,53.58,4.17,350,0.7,4.1,1003.26,159
2014,5,7,6,55.47,2.47,42,0.72,2.96,NA,151
2014,5,7,7,60.77,11,60,0.6,3.18,NA,148
2014,5,7,8,61.8,8.74,342,0.51,5.34,1005.82,140
2014,5,7,9,67.53,9,350,0.36,2.8,NA,105
2014,5,7,10,72.18,14.41,315,0.25,2.2,NA,85
2014,5,7,11,71.28,12.52,350,0.25,8.85,1007.03,84
2014,5,7,12,76.53,NA,NA,0.17,3.8,NA,114
2014,5,7,13,78.53,18,350,0.12,NA,NA,112
2014,5,7,14,77.44,18.36,346,0.13,10,1006.58,111
2014,5,7,15,80.3,22,330,0.12,NA,NA,36
2014,5,7,16,76.53,19.1,2,0.11,NA,NA,12
2014,5,7,17,74.89,11.26,340,0.13,10,1006.69,12
2014,5,7,18,72.41,7.64,343,0.18,4.4,NA,15
2014,5,7,19,68.48,7.83,59,0.27,2.2,NA,23
2014,5,7,20,64.64,6.15,75,0.3,9.01,1009.88,24
2014,5,7,21,62.95,7,150,0.32,3.1,NA,16
2014,5,7,22,60.3,4,110,0.6,3.1,NA,63
2014,5,7,23,56.77,1.82,107,0.73,3.68,1013.2,84
2014,5,8,0,54.88,6.59,158,0.83,2.8,NA,93
2014,5,8,1,56.65,6.43,146,0.77,2.5,NA,109
2014,5,8,2,53.61,3.3,155,0.7,5.62,1014.78,128
2014,5,8,3,50.23,1.99,148,0.86,3.65,NA,125
2014,5,8,4,50.23,1.7,137,0.86,3.61,NA,125
2014,5,8,5,49.22,0.96,148,0.83,3.96,1014.94,126
2014,5,8,6,52.59,1.77,70,0.85,2.2,NA,136
2014,5,8,7,57.47,1.59,65,0.8,2.39,NA,147
2014,5,8,8,61.95,3.35,321,0.61,3.21,1016.2,95
2014,5,8,9,66.23,2,0,0.53,2.5,NA,72
2014,5,8,10,68.23,2,170,0.47,3.8,NA,64
2014,5,8,11,69.65,6.85,164,0.34,5.63,1015.44,61
2014,5,8,12,72,9,170,0.32,NA,NA,58
2014,5,8,13,73,11,170,0.33,NA,NA,65
2014,5,8,14,71.91,10.23,170,0.3,7.1,1012.69,62
2014,5,8,15,72.65,11,150,0.32,NA,NA,79
2014,5,8,16,72.65,10.92,165,0.32,NA,NA,74
2014,5,8,17,70.45,8.86,164,0.33,8.24,1011.31,67
2014,5,8,18,69.53,10.98,139,0.35,NA,NA,80
2014,5,8,19,67.53,11.23,130,0.36,5,NA,68
2014,5,8,20,64.65,10.47,133,0.42,7.8,1012.26,63
2014,5,8,21,63.88,8.99,141,0.43,NA,NA,55
2014,5,8,22,63.88,6.9,127,0.46,5,NA,70
2014,5,8,23,63.88,4.39,99,0.45,6.9,1014.2,84
2014,5,9,0,63,4,130,0.47,NA,NA,65
2014,5,9,1,63,9,130,0.47,NA,NA,65
2014,5,9,2,60.57,3.22,90,0.51,7.01,1014.35,70
2014,5,9,3,61.23,2.81,104,0.57,NA,NA,70
2014,5,9,4,61,7,90,0.49,NA,NA,75
2014,5,9,5,60.15,4.18,102,0.52,5.91,1014.03,90
2014,5,9,6,62.77,9,110,0.46,3.8,NA,91
2014,5,9,7,63.65,13,110,0.43,3.8,NA,87
2014,5,9,8,61.88,10.43,95,0.49,5.23,1014.94,80
2014,5,9,9,63.35,16,150,0.52,3.8,NA,83
2014,5,9,10,63.59,13,120,0.52,3.8,NA,79
2014,5,9,11,63.18,12.36,112,0.51,5.35,1015.29,69
2014,5,9,12,64.47,16,110,0.49,5,NA,70
2014,5,9,13,64.7,20,110,0.49,NA,NA,72
2014,5,9,14,65.61,9.27,93,0.44,4.99,1013.93,74
2014,5,9,15,68.23,20,110,0.39,NA,NA,71
2014,5,9,16,69.53,22,110,0.31,NA,NA,48
2014,5,9,17,66.03,10.68,111,0.36,9.05,1012.91,43
2014,5,9,18,65.65,22,110,0.38,NA,NA,45
